762.09	7135	6056
762.012	7224	6237
761.934	7288	6376
761.856	7341	6316
761.778	7272	6325
761.7	7498	6331
761.623	7412	6406
761.545	7394	6297
761.467	7347	6346
761.389	7268	6174
761.311	7349	6280
761.234	7429	6423
761.156	7502	6317
761.078	7520	6588
761	7482	6372
760.922	7425	6419
760.845	7536	6459
760.767	7581	6314
760.689	7545	6493
760.611	7618	6507
760.533	7675	6464
760.456	7370	6658
760.378	7472	6324
760.3	7252	6504
760.222	7537	6544
760.145	7406	6521
760.067	7626	6516
759.989	7620	6501
759.911	7572	6635
759.834	7530	6899
759.756	7636	6657
759.678	7673	6585
759.6	7726	6809
759.523	7718	6790
759.445	7833	6636
759.367	7830	6666
759.29	7814	6954
759.212	7834	6819
759.134	7968	6709
759.056	7952	6746
758.979	7938	6759
758.901	8005	6966
758.823	7801	6861
758.746	7916	6929
758.668	7947	6737
758.59	7743	7079
758.513	7816	6745
758.435	7915	6888
758.357	7935	6947
758.28	7895	6804
758.202	7824	6561
758.124	7721	6580
758.047	7872	6708
757.969	7713	6923
757.892	7989	6803
757.814	7811	6884
757.736	7745	6911
757.659	7837	6670
757.581	7792	6850
757.503	7797	6669
757.426	7577	6729
757.348	7573	6675
757.271	7607	6838
757.193	7736	6786
757.115	7560	6909
757.038	7811	6791
756.96	7811	6887
756.883	7875	6872
756.805	7818	6858
756.728	7709	6869
756.65	7992	6843
756.572	7861	6845
756.495	7879	6987
756.417	7908	6690
756.34	8044	6953
756.262	7711	6969
756.185	7751	6813
756.107	7767	6849
756.03	7691	6919
755.952	7914	6805
755.875	7734	6928
755.797	7851	6836
755.72	7855	6701
755.642	7785	7064
755.565	7707	6824
755.487	7972	6838
755.41	7667	6885
755.332	7677	6847
755.255	7676	6793
755.177	7762	6865
755.1	8115	6796
755.022	7878	6869
754.945	8127	6950
754.867	7939	6913
754.79	7891	6992
754.712	7876	7070
754.635	7838	7026
754.557	8104	6863
754.48	7946	7043
754.403	7904	7015
754.325	7951	7120
754.248	7931	7208
754.17	7950	6979
754.093	8029	7080
754.015	7858	7072
753.938	7995	6976
753.861	7851	7186
753.783	8122	7353
753.706	8155	7143
753.628	7991	7233
753.551	8038	6981
753.474	8039	7107
753.396	7927	7106
753.319	7845	7101
753.241	7946	7198
753.164	7842	7175
753.087	7862	7062
753.009	7891	6994
752.932	8011	7262
752.855	7817	7141
752.777	8033	7124
752.7	7967	7065
752.623	7853	7149
752.545	7978	7146
752.468	7941	7176
752.391	7926	7167
752.313	8071	7317
752.236	8043	7185
752.159	8050	7321
752.081	8000	7047
752.004	8098	7331
751.927	8181	7364
751.849	8082	7468
751.772	8315	7427
751.695	8340	7337
751.618	8272	7356
751.54	8085	7621
751.463	8388	7421
751.386	8229	7342
751.308	8430	7468
751.231	8258	7369
751.154	8447	7376
751.077	8194	7440
750.999	8275	7453
750.922	8284	7617
750.845	8379	7493
750.768	8301	7542
750.69	8202	7478
750.613	8199	7626
750.536	8302	7580
750.459	8193	7463
750.382	8395	7374
750.304	8407	7471
750.227	8602	7723
750.15	8666	7523
750.073	8524	7538
749.995	8431	7732
749.918	8457	7722
749.841	8645	7795
749.764	8622	7875
749.687	8827	7804
749.61	8603	7770
749.532	8790	7829
749.455	8674	7763
749.378	8790	8028
749.301	8803	7997
749.224	8500	8126
749.147	8878	7993
749.069	8832	8084
748.992	8685	7996
748.915	9018	7945
748.838	8612	8135
748.761	8797	7916
748.684	8766	7876
748.607	8775	7992
748.53	8867	7678
748.452	8668	7863
748.375	8677	7803
748.298	8658	8030
748.221	8545	7948
748.144	8698	7830
748.067	8502	7831
747.99	8616	7851
747.913	8473	7882
747.836	8635	7919
747.759	8601	7805
747.682	8585	7895
747.604	8568	7843
747.527	8616	8056
747.45	8498	7713
747.373	8693	7616
747.296	8699	8059
747.219	8803	7963
747.142	8724	8043
747.065	8697	8076
746.988	9004	8077
746.911	8918	8055
746.834	8841	8190
746.757	8838	7881
746.68	8927	8081
746.603	8771	7992
746.526	8990	8101
746.449	8720	8015
746.372	9062	8170
746.295	8996	8294
746.218	8896	8076
746.141	8816	8077
746.064	8928	7974
745.987	8821	8042
745.91	8547	8058
745.833	8856	8033
745.756	8784	8006
745.679	8777	7939
745.602	8773	8069
745.525	8855	7930
745.448	8615	8141
745.371	8758	8092
745.294	8848	8217
745.217	8771	8043
745.141	8670	7947
745.064	8783	8025
744.987	8656	8014
744.91	8928	8156
744.833	8682	8058
744.756	8835	7890
744.679	8816	7877
744.602	9056	8179
744.525	9162	8002
744.448	9227	8276
744.371	9196	8534
744.295	9107	8120
744.218	9148	8462
744.141	9123	8367
744.064	9080	8188
743.987	9038	8122
743.91	9124	8340
743.833	9186	8383
743.757	8994	8192
743.68	9015	8374
743.603	9251	8436
743.526	9051	8470
743.449	9151	8503
743.372	9199	8341
743.296	9180	8568
743.219	8982	8384
743.142	9060	8268
743.065	9298	8474
742.988	9427	8264
742.911	9389	8439
